,Unnamed: 0,comment_id,video_id,author,comment_text,published_at,like_count
566,590,UgwwTXBYVQ4Ghivx86F4AaABAg,1msXOdJcG9s,@hoatônthu1955,cari google lazadatoto bakal se lalu jadi andal gua akhir bulan bestiee,2025-11-10T14:08:38Z,0
567,591,UgwnQ5c0ajdP8pID5-t4AaABAg,1msXOdJcG9s,@HoaNguyễnHồng_8264,nalin ni andal gua cari google lazadatoto jamin betah se mua member dsini,2025-11-10T14:02:32Z,0
568,592,UgznMWYSa1NLQi4zUMt4AaABAg,1msXOdJcG9s,@tuyếtduy1994,minimal depo berapa ya bang aku ada saldo 50 nih pingin wd cari google lazadatoto,2025-11-10T14:02:10Z,0
569,593,Ugw2F5YwmY1vEBIIQt94AaABAg,1msXOdJcG9s,@TuanMaiwc5enn_039,mantep juga main cari google lazadatoto barusan wd 3 ikat modal 100 aja,2025-11-10T14:02:06Z,0
570,594,UgzfTIGigcn5-nKiWkF4AaABAg,1msXOdJcG9s,@MaiNgọc_7610,cari google lazadatoto bikin gue se lalu stay positif karena gacornya,2025-11-10T14:01:57Z,0
571,595,UgyYgDS36fMprA1UHFl4AaABAg,1msXOdJcG9s,@hoađỗthanhE,gak heran sama cari google lazadatoto pantesan se mua pada betah maen,2025-11-10T14:01:53Z,0
572,596,UgyljmtuEwq-tMxdYUF4AaABAg,1msXOdJcG9s,@QuangMạcNhật_9316,aku stay maen cari google lazadatoto se lalu dapat berkah nyakuy klaim new member cari google lazadatoto auto wd sih pasti,2025-11-10T14:01:34Z,0
573,597,UgysWxeJDmMHnACA5Bl4AaABAg,1msXOdJcG9s,@thảonguyệt1962,buru coba cari google lazadatoto minimal depo cuman 35k bestie,2025-11-10T14:01:31Z,0
574,598,UgwK5vjDvizHDKmqxYJ4AaABAg,1msXOdJcG9s,@TienDungjun4p8_185,ada cambodia taiwan china japan hongkong sydney singapore p00ls gak ribet cari google lazadatoto,2025-11-10T14:01:14Z,0
575,599,UgyXOiFYBbIGR-GZy7h4AaABAg,1msXOdJcG9s,@chihạ1952,gampang banget rasa wd cari google lazadatoto,2025-11-10T14:01:10Z,0
576,600,UgzobsIq-zIEzmVH-7R4AaABAg,1msXOdJcG9s,@irwanmukminin5309,p,2025-11-09T00:53:07Z,0
577,601,Ugz_1_DVR1Xv-Sf8rHF4AaABAg,1msXOdJcG9s,@Rachmad-SS,nob botak,2025-11-08T23:41:28Z,0
578,602,UgwxGIcHmNGXJ9dWEw94AaABAg,1msXOdJcG9s,@ManOfSteeL-OHP,bujang6 darksystem,2025-11-08T14:36:33Z,0
579,603,Ugw7WZ9p3zG-IuqpKM54AaABAg,1msXOdJcG9s,@Danial-u1m,wkwkwkwkwk,2025-11-08T13:46:26Z,0
580,604,UgyFORwxsfqVM7eOidR4AaABAg,1msXOdJcG9s,@Yo2Hitam-r5f,kok gk bisa download tua,2025-11-08T13:30:27Z,0
581,605,UgzeHiXAJrpR496esUN4AaABAg,1msXOdJcG9s,@unknown5746,wkwkwkwkwk,2025-11-08T12:22:48Z,0
582,607,UgzS4lhEYE6SWmolmAB4AaABAg,1msXOdJcG9s,@mursyidanamalhafidz,spill lagu 15 11 coll,2025-11-08T11:09:00Z,0
583,608,UgxgpR3AU5X-H-l4DV54AaABAg,1msXOdJcG9s,@SuciAnanda-h9s,bg pascol adu mekanik aku sih adu jp plazabola,2025-11-08T09:07:34Z,0
584,609,UgwjZfMnnuEvaLfULbZ4AaABAg,1msXOdJcG9s,@BasriLukman,pakai miya aja udah jadi beban tim apalagi pakai hero yg lain,2025-11-08T08:22:39Z,0
585,610,UgxXtm0-yxYWiZinQ9d4AaABAg,1msXOdJcG9s,@yawnzuuu,tomat nista,2025-11-08T05:25:17Z,0
586,611,Ugx1Tsr_L1tXRdZir8N4AaABAg,1msXOdJcG9s,@andriansyah4070,kok gk bisa download botak,2025-11-08T05:04:45Z,0
587,612,UgwIrVsDWDpOXBustmt4AaABAg,1msXOdJcG9s,@agusbokers,hutanya tandus sekali4d,2025-11-08T04:49:51Z,0
588,613,UgwCAuNVi8GKRN-OGqB4AaABAg,1msXOdJcG9s,@Etus-m6o4c,ayo kita adumekanik tua mana kita,2025-11-08T04:31:22Z,0
589,614,UgwMEeSLJl6e0tmLh6h4AaABAg,1msXOdJcG9s,@bbgirfan5725,bg boleh gk kalau video abg aku ambil buat cliper,2025-11-08T04:20:40Z,0
590,615,UgwuS_dolowojI-oByd4AaABAg,1msXOdJcG9s,@syakur_ahhchanel3529,emang botak beneran gak bisa main nih orang blok2,2025-11-08T04:09:46Z,0
591,616,UgxQUCow97Meo6Y_Pqd4AaABAg,1msXOdJcG9s,@MaraJeanClaude-h1b,ngopi sambil muter garudahoki jepi 35jt juga manteeb bat,2025-11-08T03:31:46Z,0
592,617,Ugy7EFWcwhmhPnxtvX94AaABAg,1msXOdJcG9s,@bilalbhai2529,gua pernah maenin mahjong garudahoki 42juta gua jepe,2025-11-08T03:31:46Z,0
593,618,Ugyv806GdDF2S4HQcqp4AaABAg,1msXOdJcG9s,@roxyroxy2416,awal cuma coba main digarudahoki eh se karang nggak bisa lepas dari ini smiling face with heart eyes,2025-11-08T03:31:13Z,0
594,619,Ugw1EjQXTvlRBobU2AR4AaABAg,1msXOdJcG9s,@AjayAjay-mc1yf,sekali4d depo langsung ngerti napa banyak komentar yang rekomendasiin maen garuda ho ki,2025-11-08T03:31:10Z,0
595,620,UgzYk-ipWSwR_zStxo14AaABAg,1msXOdJcG9s,@Adarshcricket-i1f,awal takut rungkad garudahoki tapi se karang rasa puas bgt karena akhir maxwin 30juta ok hand,2025-11-08T03:31:09Z,0
596,621,UgwXcd95CZN3T6eldK54AaABAg,1msXOdJcG9s,@dusengimanajeanbosco6267,hari ini bisa max win garudahoki se moga besok hoki juga nular kalian se mua,2025-11-08T03:29:40Z,0
597,622,UgzbU7krWlg2mk86qgF4AaABAg,1msXOdJcG9s,@satyatiwari-r5k,jepe 52jt garuda ki tetap happy yang penting bikin dompet tebel pdahal cuman modal gope,2025-11-08T03:29:39Z,0
598,623,UgygI8nF9e6SyUsfDb14AaABAg,1msXOdJcG9s,@OladepoAbibat-ow8by,sumpah garudahoki beneran gampang banget jepe bukan se kadar iklan sampah,2025-11-08T03:29:39Z,0
599,624,UgxLmUSiORhjUU2p7VR4AaABAg,1msXOdJcG9s,@ZeeshanAli-o6p7r,hari ini hoki banget maxwin garudahoki da ho ki se moga besok double hoki lagi jepe,2025-11-08T03:29:39Z,0
600,625,UgwC6QF-EH1vz024ROJ4AaABAg,1msXOdJcG9s,@TochanKingxm8,sumpah garudahoki beneran gampang banget jepe bukan se kadar iklan sampah,2025-11-08T03:29:35Z,0
601,626,UgxHY-9qmT_y5rbR59Z4AaABAg,1msXOdJcG9s,@stickman-j9q,hari ini hoki banget maxwin garudahoki da ho ki se moga besok double hoki lagi jepe,2025-11-08T03:29:32Z,0
602,627,Ugz18-SepGLzC4VIi9R4AaABAg,1msXOdJcG9s,@Cartoon-d7s,gila hoki main modal receh malah tembus 20jt garudahoki,2025-11-08T03:11:43Z,145
603,628,Ugy677NWmL_-O71lyjF4AaABAg,1msXOdJcG9s,@ALB.Gaming-Mobile,member baru garudahoki nih gak nyangka langsung kasih hoki smiling face with heart eyes,2025-11-08T03:11:41Z,126
604,629,UgwzlJFivsoyUjuBbSZ4AaABAg,1msXOdJcG9s,@YoutubeSqueak,dari modal receh hasil bikin kaget garudahoki,2025-11-08T03:11:41Z,0
605,630,UgyqhwcO2e2weOavs9N4AaABAg,1msXOdJcG9s,@malik_comedy_0,baru join se malem langsung pecah garudahoki mantap bener situs ini,2025-11-08T03:11:38Z,0
606,631,UgzZBlwSDEa53xnGhIl4AaABAg,1msXOdJcG9s,@PAGALGAMEOF,gila hoki main modal receh malah tembus 20jt garudahoki,2025-11-08T03:11:29Z,0
607,632,UgxlbutLHrqPobJdC1x4AaABAg,1msXOdJcG9s,@AliKhan-o8i7i,dari modal receh hasil bikin kaget garudahoki,2025-11-08T03:11:28Z,0
608,633,Ugy93djNRBjQIU7unsZ4AaABAg,1msXOdJcG9s,@FighterGaming1905,jujur awal ga percaya karna iklan garudahoki pas coba malah kasih scter terus terus gila sihh,2025-11-08T03:11:02Z,0
609,634,UgyjaqD6UacmQ0_F96R4AaABAg,1msXOdJcG9s,@imangamingspeedchannel,garudahoki puter slay bro member baru depo 25k kira zoonk puter trakhir malah kasih maxwin,2025-11-08T03:11:02Z,0
610,635,Ugx0oI_AbMxzj9UQ8mh4AaABAg,1msXOdJcG9s,@Abhay_d5,baru join garudahoki eh langsung sambut sceter hitam manis,2025-11-08T03:11:02Z,0
611,636,Ugz-4zo2MjrZ-BpOtyt4AaABAg,1msXOdJcG9s,@KrishnaDigitalstudio08,garudahoki puter slay bro member baru depo 25k kira zoonk puter trakhir malah kasih maxwin,2025-11-08T03:11:01Z,0
612,637,UgzOAJ9DxrtfSNTg0Tl4AaABAg,1msXOdJcG9s,@StocksMarket337,dari modal receh hasil bikin kaget garudahoki,2025-11-08T03:11:00Z,0
613,638,Ugw8oLqZbID_WIYh0914AaABAg,1msXOdJcG9s,@Mreast_219,kirain depo 20k bakal zonk garudahoki eh malah kasih 37jt,2025-11-08T03:10:57Z,0
614,639,UgxdXAUxzxMEtaz1whV4AaABAg,1msXOdJcG9s,@StarNipun8-kq2pv,member baru garudahoki langsung jepe fix sih bukan se dar mimpi smiling face with heart eyes,2025-11-08T03:09:55Z,0
615,640,Ugyit3Mg6rimkVD9eV54AaABAg,1msXOdJcG9s,@SriSevaCrations-cu1zr,iseng daftar garudahoki eh malah ledak 15jt bikin kaget,2025-11-08T03:09:54Z,0
616,641,UgwPGZOCBqZGknebnCl4AaABAg,1msXOdJcG9s,@Nature-b5q,baru join gak sampai se jam udah pecah maxwin garudahoki,2025-11-08T03:08:54Z,0
617,642,UgwiE2gim-Y9p_6YK4R4AaABAg,1msXOdJcG9s,@Priyansha_27,garudahoki gak nyangka banget scatter turun tubi tubi,2025-11-08T03:08:54Z,0
618,643,UgyodAd90cU5Fju54jN4AaABAg,1msXOdJcG9s,@pshycocustom91,harus bisa download bang kita ini support bang aktif kan lagi download,2025-11-08T03:08:38Z,0
619,645,Ugy9WF-7xodAIihxoqF4AaABAg,1msXOdJcG9s,@michaeldavid1360,baru join garudahoki eh langsung sambut sceter hitam manis,2025-11-08T02:34:01Z,138
620,646,UgxkbxS7iYgVibxsHWp4AaABAg,1msXOdJcG9s,@sadounifaten958,garudahoki gak nyangka banget scatter turun tubi tubi,2025-11-08T02:34:01Z,145
621,647,UgwpEqum2Q9HgqzK64t4AaABAg,1msXOdJcG9s,@tharith6647,daftar se karang nikmat bonus pertama kamu garudahoki,2025-11-08T02:33:57Z,0
622,648,UgyqAXp5P9yhdFlONKx4AaABAg,1msXOdJcG9s,@BudhdevKorwaofficial,garudahoki puter slay bro member baru depo 25k kira zoonk puter trakhir malah kasih maxwin,2025-11-08T02:33:41Z,0
623,649,Ugx5SJLPd9zmUD6bgTd4AaABAg,1msXOdJcG9s,@LILIYOUCEFDZ2840,nyata bukan hanya ren tapi juga se hat sporty garudahoki,2025-11-08T02:33:41Z,0
624,650,UgwW9t0_U3qNiejnJ9x4AaABAg,1msXOdJcG9s,@gogasarkar1082,garudahoki puter slay bro member baru depo 25k kira zoonk puter trakhir malah kasih maxwin,2025-11-08T02:33:41Z,0
625,651,Ugz5y5OEnf4VY0eAGEx4AaABAg,1msXOdJcG9s,@DevTheerth.A.V,gila hoki main modal receh malah tembus 20jt garudahoki,2025-11-08T02:33:41Z,0
626,652,Ugym-LLixF3gDFxF-9p4AaABAg,1msXOdJcG9s,@BruceHamma,daftar se karang nikmat bonus pertama kamu garudahoki,2025-11-08T02:33:41Z,0
627,653,UgzH-WRR6iBYJrkKnSh4AaABAg,1msXOdJcG9s,@Mp_14_king152,dari modal receh hasil bikin kaget garudahoki,2025-11-08T02:33:28Z,0
628,654,UgzhpYCQy2uCAqBrUHp4AaABAg,1msXOdJcG9s,@Bnlfanculb,member baru garudahoki langsung jepe fix sih bukan se dar mimpi smiling face with heart eyes,2025-11-08T02:33:25Z,0
629,655,Ugwh8R4OqOlGSiQmb7h4AaABAg,1msXOdJcG9s,@Born2kill1-c1o,member baru garudahoki langsung jepe fix sih bukan se dar mimpi smiling face with heart eyes,2025-11-08T02:33:21Z,0
630,656,UgxED_ro_JgKzcE6rRJ4AaABAg,1msXOdJcG9s,@maheshmishra7104,emang gak ada yang bisa ngalahin se runya garudahoki,2025-11-08T02:33:21Z,0
631,657,UgxxyCVALbqGVN6GpS94AaABAg,1msXOdJcG9s,@BabulVlog-w4u,jujur awal ga percaya karna iklan garudahoki pas coba malah kasih scter terus terus gila sihh,2025-11-08T02:33:21Z,0
632,658,UgwQI5Zn0F43nM6RIld4AaABAg,1msXOdJcG9s,@Ramy-k9v,dari modal receh hasil bikin kaget garudahoki,2025-11-08T02:33:21Z,0
633,659,UgyBIr7TsZNGcrdRq394AaABAg,1msXOdJcG9s,@hacker-360-r1,garudahoki gak nyangka banget scatter turun tubi tubi,2025-11-08T02:33:21Z,0
634,660,UgwQGrWOgjc0a5DqR5V4AaABAg,1msXOdJcG9s,@black_angelll,iseng daftar garudahoki eh malah ledak 15jt bikin kaget,2025-11-08T02:33:21Z,0
635,661,UgwHQlSF4nxNvIF7y9x4AaABAg,1msXOdJcG9s,@ramisashineallsocialmediavideo,wd cair cuma 5 menit layan cepat banget hanya garudahoki,2025-11-08T02:33:18Z,0
636,662,UgztHR-X2T2Vu0v19Jp4AaABAg,1msXOdJcG9s,@nsengiyumvajeanpaul2201,baru join se malem langsung pecah garudahoki mantap bener situs ini,2025-11-08T02:32:56Z,0
637,663,UgxcMs3NivPPomQ4Tx94AaABAg,1msXOdJcG9s,@dr.fikruworku3066,kirain depo 20k bakal zonk garudahoki eh malah kasih 37jt,2025-11-08T02:32:55Z,0
638,664,UgzCpvMQPjBU3DJL8m94AaABAg,1msXOdJcG9s,@PriyankaSingh-ii7pw,iseng daftar garudahoki eh malah ledak 15jt bikin kaget,2025-11-08T02:32:55Z,0
639,665,UgzenYY0VcW9wcF4Q914AaABAg,1msXOdJcG9s,@Nebakiyonsimitvar...-n2w,member baru garudahoki nih gak nyangka langsung kasih hoki smiling face with heart eyes,2025-11-08T02:32:40Z,0
640,666,UgwVbxXZeRLy8Byl5T94AaABAg,1msXOdJcG9s,@ParitoshBagdi-wm9ms,dari modal receh hasil bikin kaget garudahoki,2025-11-08T02:32:40Z,0
641,667,UgzlzZhy3fDygx61EqN4AaABAg,1msXOdJcG9s,@akhil786gamingff,baru join garudahoki eh langsung sambut sceter hitam manis,2025-11-08T02:32:39Z,0
642,668,Ugzn1zYlthB0XpMYg354AaABAg,1msXOdJcG9s,@zbtv8718,baru join gak sampai se jam udah pecah maxwin garudahoki,2025-11-08T02:32:37Z,0
643,669,UgyHa6O9zp2F4kfZ3_R4AaABAg,1msXOdJcG9s,@mbrobul2691,iseng daftar garudahoki eh malah ledak 15jt bikin kaget,2025-11-08T02:32:30Z,0
644,670,Ugx0Aew0wlYJ-wRpfnh4AaABAg,1msXOdJcG9s,@Maitesonkhuman,baru join gak sampai se jam udah pecah maxwin garudahoki,2025-11-08T02:32:29Z,0
645,671,UgxcUE65rw8LkEzIqjd4AaABAg,1msXOdJcG9s,@getrichtv8008,garudahoki gak nyangka banget scatter turun tubi tubi,2025-11-08T02:32:28Z,0
646,672,UgyniPt5O-1Su2eB_u54AaABAg,1msXOdJcG9s,@PurnimaAich-p4g,member baru garudahoki langsung jepe fix sih bukan se dar mimpi smiling face with heart eyes,2025-11-08T02:32:26Z,0
647,673,UgyvjEqixsn91K04CKd4AaABAg,1msXOdJcG9s,@ShahbazAbbasiyt-q1z,dari modal receh hasil bikin kaget garudahoki,2025-11-08T02:32:20Z,0
648,674,Ugzhlil1IDjjHhhKHnF4AaABAg,1msXOdJcG9s,@Freefirebestgg,garudahoki gak nyangka banget scatter turun tubi tubi,2025-11-08T02:32:20Z,0
649,675,Ugw9zFPwYN-bvHTNzB94AaABAg,1msXOdJcG9s,@BataraMobile,kok skrg udh gk bisa download lg konten padahal kalau pulang rja mau nonton rumah kalau rumah sinyal jelek,2025-11-08T02:29:30Z,4
650,676,Ugx6IaiS-L7REmzuCPx4AaABAg,1msXOdJcG9s,@ZulfaJasyicha,wkwkwkkw,2025-11-08T01:50:19Z,1
651,677,UgzbO7PrwvQWVU_lZmV4AaABAg,1msXOdJcG9s,@IniClipper,ngeri juga lu col ajak adu mekanik v,2025-11-08T01:47:28Z,6
652,678,Ugxio7ay8ZLlTRB4nf94AaABAg,1msXOdJcG9s,@joshauaromilenjoshuaromilen,ayang acol pills,2025-11-08T01:37:41Z,0
653,679,Ugx_60xhhX3-MjhWoB54AaABAg,1msXOdJcG9s,@randyputra6095,ngeri win 0 kill bisa win,2025-11-08T01:31:39Z,0
654,680,Ugz6TbgGFbp_dfSvWrN4AaABAg,1msXOdJcG9s,@IkahIkah-y8g,pagi tua,2025-11-08T01:10:32Z,0
655,681,Ugz3jAo6GGWIO2JTjGF4AaABAg,1msXOdJcG9s,@MuhammadakbarbintangBintang,dark system,2025-11-08T01:07:04Z,0
656,682,UgyZW-ieB9N6C65AKsN4AaABAg,1msXOdJcG9s,@PujiSukmasari,tua itu mana lehar prasaan ga perna liat blum doulod tua,2025-11-08T01:06:34Z,0
657,683,UgyJUYD1K4nvESABaIt4AaABAg,1msXOdJcG9s,@AhmadFauzi24-w4q,ngeri geger otak,2025-11-08T01:05:42Z,3
658,684,UgwHlPlEuX0kaY7M7G54AaABAg,1msXOdJcG9s,@russhuchannel,pertalite,2025-11-08T01:05:34Z,1
659,685,UgzuF_skQKqqbDeuFWB4AaABAg,1msXOdJcG9s,@UjangUjang-mn3jr,tam,2025-11-08T01:01:13Z,0
660,686,UgzQ9P3fhuXO36x7WMF4AaABAg,1msXOdJcG9s,@Birrulwaalidaincenter,dua,2025-11-08T01:01:07Z,0
661,687,UgyFwYIfTqjJ2l4KN1l4AaABAg,1msXOdJcG9s,@donno1_1,duaa,2025-11-08T01:01:00Z,0
662,688,Ugxv2z2-Bjti5KG_Gbp4AaABAg,1msXOdJcG9s,@sumariyanto-o3p,pertama,2025-11-08T01:01:00Z,0
663,689,Ugwl-WVfc4YATQXe0RR4AaABAg,1msXOdJcG9s,@Yooshymoshyy,bangitwk,2025-11-08T01:00:55Z,1
664,690,UgwatZUjuX5S5_IuBwd4AaABAg,1msXOdJcG9s,@Alexson_nyaring,oi bujang,2025-11-08T01:00:55Z,4
665,691,Ugx5tQQsIp_DosK2vld4AaABAg,1msXOdJcG9s,@Jessica127-o9b,dua,2025-11-08T01:00:51Z,0
666,692,Ugx0VXZTMQ7a_o7zTKB4AaABAg,1msXOdJcG9s,@UjangUjang-mn3jr,pertama,2025-11-08T01:00:40Z,0
667,693,UgxV0vwtlJFAesiqhE94AaABAg,1msXOdJcG9s,@Bahri-q6b,pertamaa,2025-11-08T01:00:32Z,1
668,694,UgzNYve0z2z0Uy0mLpt4AaABAg,rkoymgMW-8M,@NurJanah-e2o,kok nyalahain monton bujang botak ini udh tau teleport emang idiot,2025-11-11T10:08:08Z,0
669,695,UgybWyitIQeO-BsMEW54AaABAg,rkoymgMW-8M,@gang_gammingcontentmembago4659,kan dark system juga col jgn ngambek2 se sama dark system,2025-11-10T18:18:10Z,0
670,696,Ugwl85hqK69-r4X1eHt4AaABAg,rkoymgMW-8M,@JafarGila-e9q,joget aja ga usah main game,2025-10-31T18:52:25Z,0
671,697,Ugw37RWzj9P6Ngjo1fJ4AaABAg,rkoymgMW-8M,@JafarGila-e9q,main lol bgt,2025-10-31T18:52:10Z,0
672,698,UgzvNWFcHrJ8-UVQw-x4AaABAg,rkoymgMW-8M,@JafarGila-e9q,main sama pascol itu sangat rugi,2025-10-31T18:51:56Z,0
673,699,UgyJ7MM80h-2G-7sYtB4AaABAg,rkoymgMW-8M,@IYOU751,bang pascol nang,2025-10-31T14:33:56Z,0
674,700,UgzvPHBKX-J4D5nJsZd4AaABAg,rkoymgMW-8M,@IYOU751,savek bang tutor miya,2025-10-31T14:29:08Z,1
675,701,UgxhHP-nlpTf7fjQEEl4AaABAg,rkoymgMW-8M,@IYOU751,bang pascol se mangat bang,2025-10-31T14:27:50Z,0
676,702,UgyYkUgnom7VAxF7TQR4AaABAg,rkoymgMW-8M,@TamaraRauli,oo,2025-10-31T04:33:52Z,0
677,703,UgxkUo4KIGoYzQ37TWF4AaABAg,rkoymgMW-8M,@banimuhammf1931,halo tua izin jadi cliper,2025-10-27T03:49:53Z,0
678,704,Ugzk9mc9c23l7WscLVx4AaABAg,rkoymgMW-8M,@Saifulazis-ir5vo,tunggu col mati 25 axcyyl balas lu,2025-10-26T12:29:39Z,0
679,705,Ugz4g7TTSAVC8gAWYnF4AaABAg,rkoymgMW-8M,@Imezaa177,padahal dia yang tolol dia yg ngebacotin orang wkwk dari pascol kita ajar bahwa orang tolol itu tidak akan rasa rinya tolol dia akan rasa bahwa rinya benar terus wkwk,2025-10-26T03:37:01Z,1
680,706,UgxjaeFjvykrOIKiEBR4AaABAg,rkoymgMW-8M,@_V3RGIL,izin clipper bg sukses se lalu,2025-10-23T14:22:33Z,0
681,707,UgwkthwSJlNMUBnmsEZ4AaABAg,rkoymgMW-8M,@naspemri2899,pascol tolool,2025-10-23T10:53:42Z,0
682,708,Ugw9nW47MOoOpIUMp_p4AaABAg,rkoymgMW-8M,@Ningrat-k1f4m,09 55 game cepat kacamata allakon,2025-10-21T02:37:18Z,0
683,709,UgxlIE2G8ekKd6q7sw54AaABAg,rkoymgMW-8M,@RiaAndani-j2y,butuh healing nih mabar yuk sendal4d biar enggak stres,2025-10-15T11:06:23Z,0
684,710,UgwUtEzf6YZdXp3cwbt4AaABAg,rkoymgMW-8M,@anakbahagia-sukses,emang tai bang monton,2025-10-15T03:07:23Z,0
685,712,Ugz4eDgIdoFdiwVtHQB4AaABAg,rkoymgMW-8M,@Trianto1933,kocak,2025-10-13T15:24:20Z,0
686,713,Ugy8Feecw1SLm1VVH9N4AaABAg,rkoymgMW-8M,@KopiJahe-l5u,kapa w bisa nemu durian bisa mabar bareng kintil,2025-10-11T01:51:01Z,0
687,716,UgxTGqGAzG4dSsppx0J4AaABAg,rkoymgMW-8M,@FliesHoles-ml9vo,2 52 gblk lawak,2025-10-09T13:56:40Z,0
688,717,UgwtFVOkiMvCk00HXeZ4AaABAg,rkoymgMW-8M,@nathanalgern6822,benar hibur padahal lagi lose streak,2025-10-08T12:16:49Z,0
689,718,UgyGW-_8RLVduOZAIpl4AaABAg,rkoymgMW-8M,@ChoryPakocank,bang pascol makan kue pascol ini e,2025-10-08T07:11:14Z,0
690,719,UgywOz78NBgUfiC-t0N4AaABAg,rkoymgMW-8M,@rahmanabdullah3655,om botak,2025-10-06T20:55:24Z,0
691,720,UgzvvWruX62Y69ep3Gx4AaABAg,rkoymgMW-8M,@trangđinhkhánh1995,arwanatoto se mangat posting min,2025-10-06T12:13:50Z,0
692,721,Ugy5jwY1h3hdWzOXlzZ4AaABAg,rkoymgMW-8M,@thảogiápthị41,arwanatoto jangan kasih ndor tua,2025-10-06T12:12:52Z,0
693,722,Ugy8n_lqk536zbvLtFl4AaABAg,rkoymgMW-8M,@namtrọng15,arwanat t siksa dia guys,2025-10-06T12:12:18Z,0
694,723,Ugzc7kqMrTNJm62b86J4AaABAg,rkoymgMW-8M,@QuynhTrinhxtvvgj_931,arwanat t suruh dia mandi ahhahahah,2025-10-06T12:11:46Z,0
695,724,UgzGzIBI0P2yuCyKdgF4AaABAg,rkoymgMW-8M,@namlạikim37,arwanatoto tua undang lagi cewe,2025-10-06T12:11:16Z,0
696,725,UgxEAg0_UkK3Gv5204B4AaABAg,rkoymgMW-8M,@linhmãbảo1964,arwanatoto iya tua resti dong undang lagi,2025-10-06T12:11:06Z,0
697,726,Ugy_5E9sKu5Ds9go_X14AaABAg,rkoymgMW-8M,@Hải.Bạch.Xuân,arwanatoto bener banget bang,2025-10-06T12:10:57Z,0
698,727,Ugw1QMFfP-5vQcJ-ov94AaABAg,rkoymgMW-8M,@phươnZgthanh,arwanatoto jam berapa uploadnya tua,2025-10-06T12:09:50Z,0
699,728,Ugyh_DIepdrn0BdCbKR4AaABAg,rkoymgMW-8M,@hạnhhữu13,arwanatot se trum dia itu hahaha,2025-10-06T12:08:56Z,0
700,729,Ugxyc_3eDd1WOa0XCYh4AaABAg,rkoymgMW-8M,@uyênhồng66,arwahatoto target mau tekel pala tua,2025-10-06T12:08:19Z,167
701,730,Ugw6aIWkDRR05grLeKF4AaABAg,rkoymgMW-8M,@DuyDangDinh-l1j,arwanatoto ampun tua hahaha,2025-10-06T12:07:28Z,169
702,731,UgyrcHdBc2-bWBdI_qt4AaABAg,rkoymgMW-8M,@AlphaST_HollyBalay,pascol,2025-10-06T01:12:36Z,1
703,732,Ugx5VLT5FMectbZLagB4AaABAg,rkoymgMW-8M,@milahshaiful1135,game doang rebu tp bot anjir,2025-10-04T23:33:42Z,0
704,733,UgxFsBsnIle0lc4YDGR4AaABAg,rkoymgMW-8M,@RenAshbell10,2 52 malah masuk,2025-10-04T14:33:19Z,5
705,734,Ugy42X-0SpfMgVDnXaZ4AaABAg,rkoymgMW-8M,@WahyuAndriansyah1997,ada ria ricis sini tua gimana ini tua jangan marah nanti cepat tua,2025-10-04T12:06:36Z,0
706,735,UgxkQRBsmiFUZMnIJEZ4AaABAg,rkoymgMW-8M,@RosidTea-h6j,asalamualaikum bng pascol saya ingin rubah hidup ini susah bner untuk hidup untuk itu saya ingin live mobilegen kaya bng pascol bisa hasil tolong saya arahin saya bng,2025-10-04T07:35:13Z,0
707,736,Ugz8pnKVl8YDCAoeH8d4AaABAg,rkoymgMW-8M,@Riiomewnittha,respect bang pascol dkk saya respect sama orang yang gaya rambut skin head militer apa se mua se butan hair style bang komo dll saya respect thank you,2025-10-03T16:01:21Z,0
708,737,UgyXSkNyEk6TPK-j8aN4AaABAg,rkoymgMW-8M,@TayoLia,col,2025-10-03T10:35:17Z,0
709,738,Ugz5Ty1UXlOuTxpHFH14AaABAg,rkoymgMW-8M,@yosef_na70,07 09,2025-10-03T10:30:50Z,0
710,739,UgyjkBDatop2bapPfNR4AaABAg,rkoymgMW-8M,@marvinwilliam3450,wkwkkw 1 12 2 kill 0 ngebacot 100,2025-10-03T01:11:16Z,0
711,740,Ugzp2BQdlPuRfLlWXrl4AaABAg,rkoymgMW-8M,@KenzoPoryou,infoo loker tuaa udhh sumpekk banget ni hidup,2025-10-01T15:37:37Z,0
712,741,UgyQEodzv7Yt95rfk7F4AaABAg,rkoymgMW-8M,@yessicaputri-z3p,anjirr gocek sikit jp 30jt main dj88,2025-10-01T08:47:19Z,0
713,742,UgySib3uwq0Vl6ArO2l4AaABAg,rkoymgMW-8M,@yessicaputri-z3p,anjirr gocek sikit jp 30jt main dj88,2025-10-01T08:45:30Z,0
714,743,Ugx4ZdjYBdL5RGUSZzx4AaABAg,rkoymgMW-8M,@yundha19,buat apa ada turret klo gak blh masuk itu tekhnik kaya luh aja paling jago se mua tolol,2025-10-01T02:30:41Z,0
715,744,UgwWsRz_2q8NC83EYqd4AaABAg,rkoymgMW-8M,@Afrina-f3n,mudah dapat menang hanya plazabola daftar main menang,2025-09-30T03:53:17Z,0
716,746,Ugw58Dywg8XBhazKlmx4AaABAg,rkoymgMW-8M,@ferry.y27,hahaha,2025-09-29T11:31:07Z,1
717,747,UgyhxwGB6yJV-YGWzDZ4AaABAg,rkoymgMW-8M,@LutfiEfendi-b8k,gelora4d se lalu jadi pilih baik makin ren tiap hari,2025-09-29T08:33:07Z,0
